video_id,blink_count,avg_blink_duration
191_188.mp4,18,1.153857554
192_134.mp4,0,0
193_030.mp4,6,3.480626154
194_235.mp4,34,0.751203544
195_442.mp4,32,0.499384642
196_310.mp4,43,0.455598445
197_224.mp4,6,5.229932833
198_106.mp4,20,0.88450871
199_181.mp4,21,0.858658624
200_189.mp4,0,0
201_203.mp4,28,1.377035185
202_348.mp4,6,1.152622604
203_201.mp4,5,3.333363116
204_230.mp4,0,0
205_184.mp4,2,4.588985682
206_221.mp4,67,0.487596223
207_908.mp4,1,0
208_215.mp4,26,0.742917805
209_016.mp4,24,0.546071011
210_241.mp4,4,10.06646045
211_177.mp4,53,0.47109768
212_179.mp4,38,0.513634811
213_083.mp4,12,1.521988305
214_255.mp4,10,2.029351685
215_208.mp4,16,1.582366625
216_164.mp4,7,2.605642319
217_117.mp4,35,1.044213358
218_239.mp4,28,0.58366893
219_220.mp4,4,3.221306086
220_219.mp4,14,1.063693303
221_206.mp4,0,0
222_168.mp4,3,7.485545635
223_586.mp4,2,0.569333553
224_197.mp4,18,1.209322326
225_151.mp4,0,0
226_491.mp4,23,0.664736791
227_169.mp4,27,0.775153298
228_289.mp4,25,1.031392485
229_247.mp4,0,0
230_204.mp4,20,0.787521952
231_663.mp4,56,0.473460791
232_248.mp4,8,3.084828922
233_995.mp4,37,0.842707515
234_187.mp4,9,2.261226654
235_194.mp4,16,0.875289234
236_237.mp4,63,0.466917157
237_236.mp4,19,1.809389565
238_282.mp4,55,0.522538154
239_218.mp4,53,0.509434562
240_290.mp4,113,0.519680779
241_210.mp4,30,0.464617409
242_182.mp4,0,0
243_156.mp4,27,0.545751434
244_822.mp4,14,2.073329981
245_157.mp4,26,0.594203148
246_258.mp4,8,3.17423204
247_229.mp4,2,6.787036657
248_232.mp4,9,2.16326791
249_280.mp4,59,0.499476367
250_461.mp4,1,0
251_375.mp4,1,0
252_266.mp4,58,0.467858846
253_183.mp4,3,7.256173491
254_261.mp4,6,0.469147301
255_214.mp4,32,0.716390956
256_146.mp4,32,0.801337096
257_420.mp4,77,0.459193992
258_246.mp4,37,0.639517234
259_345.mp4,34,0.608787573
260_331.mp4,3,5.361428618
261_254.mp4,0,0
262_301.mp4,3,6.080073833
263_284.mp4,11,1.078585625
264_271.mp4,26,0.767777805
265_475.mp4,15,2.045093536
266_252.mp4,47,0.461222716
267_286.mp4,25,0.527618865
268_269.mp4,147,0.458355268
269_268.mp4,19,0.725281027
270_297.mp4,32,0.456779588
271_264.mp4,33,0.612351336
272_396.mp4,31,0.50131038
273_807.mp4,6,2.05276866
274_412.mp4,0,0
275_887.mp4,0,0
276_185.mp4,7,1.951678554
277_335.mp4,78,0.593761577
278_306.mp4,34,0.594523524
279_298.mp4,49,0.678657532
280_249.mp4,34,0.847089457
281_474.mp4,28,0.473690148
282_238.mp4,42,0.638763974
283_313.mp4,44,1.022968642
284_263.mp4,46,0.556133387
285_136.mp4,35,0.469918412
286_267.mp4,8,3.539915596
287_426.mp4,2,18.62704158
288_321.mp4,4,4.124493599
289_228.mp4,8,3.481423446
290_240.mp4,11,1.842454314
291_874.mp4,10,1.467237234
292_294.mp4,7,2.861412684
293_296.mp4,42,0.812759033
294_292.mp4,6,4.621418047
295_099.mp4,12,1.464165796
296_293.mp4,6,1.607569599
297_270.mp4,0,0
298_279.mp4,11,1.968510771
299_145.mp4,1,0
300_304.mp4,25,1.065294484
301_262.mp4,66,0.530301842
302_323.mp4,0,0
303_309.mp4,56,0.46934886
304_300.mp4,1,0
305_513.mp4,76,0.52578241
306_278.mp4,44,0.643884559
307_365.mp4,34,0.518321211
308_388.mp4,1,0
309_303.mp4,9,3.491955161
310_196.mp4,6,3.074794674
311_387.mp4,37,0.472841971
312_021.mp4,37,0.547602793
313_283.mp4,23,0.933645812
314_347.mp4,3,0.699693561
315_322.mp4,1,0
316_369.mp4,14,1.889219467
317_359.mp4,19,1.680882679
318_334.mp4,0,0
319_352.mp4,7,4.453326583
320_328.mp4,51,0.471797214
321_288.mp4,9,2.014131427
322_315.mp4,4,2.288165013
323_302.mp4,46,0.459208112
324_356.mp4,116,0.493927141
325_492.mp4,143,0.470353521
326_501.mp4,67,0.631166119
327_329.mp4,42,0.548787361
328_320.mp4,1,0
329_327.mp4,1,0
330_162.mp4,26,0.686573095
331_260.mp4,43,0.5195836
332_051.mp4,30,1.080948024
333_377.mp4,43,0.458783751
334_318.mp4,72,0.8390825
335_277.mp4,39,0.458146208
336_338.mp4,17,1.351466671
337_522.mp4,32,0.485662083
338_336.mp4,11,2.857644868
339_392.mp4,18,1.205889057
340_341.mp4,5,3.653339028
341_340.mp4,15,2.605833241
342_416.mp4,26,0.543275795
343_363.mp4,26,0.537681398
344_020.mp4,62,0.491195128
345_259.mp4,43,0.463234294
346_351.mp4,7,3.584920446
347_314.mp4,46,0.464591667
348_202.mp4,17,1.009689063
349_350.mp4,18,1.172823625
350_349.mp4,6,2.714279127
351_346.mp4,68,0.459087945
352_319.mp4,42,0.456631073
353_383.mp4,11,1.503423047
354_362.mp4,18,1.101300212
355_748.mp4,9,3.240276158
356_324.mp4,1,0
357_432.mp4,5,0.911472142
358_380.mp4,0,0
359_317.mp4,38,0.558202041
360_437.mp4,32,0.579193492
361_448.mp4,1,0
362_354.mp4,8,2.184648786
363_343.mp4,46,0.470501433
364_440.mp4,57,0.525696231
365_307.mp4,36,0.475464119
366_473.mp4,15,1.291099106
367_371.mp4,23,1.281525081
368_378.mp4,43,0.817970333
369_316.mp4,0,0
370_483.mp4,8,2.593096495
371_367.mp4,0,0
372_413.mp4,0,0
373_394.mp4,14,1.963781595
374_407.mp4,10,2.904990594
375_251.mp4,17,0.962637022
376_381.mp4,0,0
377_333.mp4,36,0.515140969
378_368.mp4,40,0.863861335
379_158.mp4,27,0.596718577
380_358.mp4,0,0
381_376.mp4,34,0.794275204
382_409.mp4,11,1.416409492
383_353.mp4,9,2.837465048
384_932.mp4,0,0
385_414.mp4,29,0.551414158
386_154.mp4,25,1.060781976
387_311.mp4,8,3.380325726
388_308.mp4,30,0.883094853
389_480.mp4,17,0.978815138
390_709.mp4,18,2.208812531
391_406.mp4,23,1.098689903
392_339.mp4,125,0.564361503
393_405.mp4,31,0.867759935
394_373.mp4,40,0.492289794
395_401.mp4,45,0.47054507
396_272.mp4,27,0.931179945
397_602.mp4,10,1.859465361
398_457.mp4,6,3.054649973
399_488.mp4,78,0.525288582
400_476.mp4,20,0.855016357
401_395.mp4,44,0.529603858
402_453.mp4,15,1.585261106
403_497.mp4,54,0.599028385
404_429.mp4,79,0.480950927
405_393.mp4,0,0
406_391.mp4,5,5.481568158
407_374.mp4,50,0.469427104
408_424.mp4,31,0.460548711
409_382.mp4,29,0.582840162
410_411.mp4,19,1.190760175
411_410.mp4,32,0.868027787
412_274.mp4,31,0.809989134
413_372.mp4,14,1.208312108
414_385.mp4,14,1.897764573
415_484.mp4,54,0.477778426
416_342.mp4,31,0.484183741
417_496.mp4,8,4.236753566
418_507.mp4,17,0.925863579
419_824.mp4,24,0.980814239
420_257.mp4,59,0.850295437
421_423.mp4,100,0.477730652
422_695.mp4,10,1.609371344
423_421.mp4,10,5.456173076
424_408.mp4,2,3.5332129
425_485.mp4,33,0.466015197
426_287.mp4,3,7.909116507
427_637.mp4,0,0
428_466.mp4,11,1.949505997
429_404.mp4,32,0.658839026
430_459.mp4,10,1.782077312
431_447.mp4,62,0.464540442
432_357.mp4,34,0.487977729
433_498.mp4,47,0.537684373
434_438.mp4,15,1.027160951
435_456.mp4,47,0.46144712
436_526.mp4,51,0.477532058
437_360.mp4,30,0.934599252
438_434.mp4,2,0.452890158
439_441.mp4,28,0.779219053
440_364.mp4,42,0.455612345
441_439.mp4,1,0
442_195.mp4,3,7.220166564
443_514.mp4,114,0.46015289
444_655.mp4,42,0.487072712
445_494.mp4,96,0.516848045
446_667.mp4,9,2.258369774
447_431.mp4,7,1.505910556
448_361.mp4,50,0.493411955
449_451.mp4,31,0.471077855
450_533.mp4,49,0.796932553
451_449.mp4,15,0.722160901
452_550.mp4,29,0.964613344
453_402.mp4,16,1.795602115
454_527.mp4,23,0.774090561
455_471.mp4,0,0
456_435.mp4,0,0
457_398.mp4,39,0.617736352
458_722.mp4,9,1.574089497
459_430.mp4,20,1.131759418
460_678.mp4,19,1.24018734
461_250.mp4,11,2.652742457
462_467.mp4,37,0.735397597
463_464.mp4,28,0.516108221
464_463.mp4,40,0.460134463
465_482.mp4,16,0.907144467
466_428.mp4,6,2.109261036
467_462.mp4,40,0.486121502
468_470.mp4,2,1.963023663
469_481.mp4,9,1.405941755
470_468.mp4,76,0.544941721
471_455.mp4,54,0.457549653
472_511.mp4,17,1.221091583
473_366.mp4,2,7.053607464
474_281.mp4,21,0.668711519
475_265.mp4,8,1.782347236
476_400.mp4,6,1.28334384
477_487.mp4,12,1.130562219
478_506.mp4,66,0.525552269
479_706.mp4,0,0
480_389.mp4,0,0
481_469.mp4,41,0.470716631
482_465.mp4,9,1.304091156
483_370.mp4,1,0
484_415.mp4,32,0.45795636
485_425.mp4,6,3.632215595
486_680.mp4,2,12.78407931
487_477.mp4,10,1.310790671
488_399.mp4,19,1.118658569
489_022.mp4,1,0
490_534.mp4,63,0.510849334
491_226.mp4,3,0.669708371
492_325.mp4,34,0.484065345
493_538.mp4,18,1.033483856
494_445.mp4,80,0.473486261
495_512.mp4,30,0.878766109
496_417.mp4,14,3.461828232
497_403.mp4,63,0.463444268
498_433.mp4,17,0.854559332
499_539.mp4,52,0.469052231
500_592.mp4,30,0.512823993
501_326.mp4,45,0.531356459
502_504.mp4,19,0.761692299
503_756.mp4,14,1.44838522
504_502.mp4,29,0.519991006
505_600.mp4,5,5.26782012
506_478.mp4,6,2.966564369
507_418.mp4,0,0
508_831.mp4,5,4.684534788
509_525.mp4,45,0.571850571
510_528.mp4,34,0.473061388
511_472.mp4,1,0
512_495.mp4,69,0.494566476
513_305.mp4,46,0.5071153
514_443.mp4,25,0.693140318
515_519.mp4,77,0.458621891
516_555.mp4,6,2.955565596
517_521.mp4,0,0
518_131.mp4,0,0
519_515.mp4,38,0.908476211
520_542.mp4,8,2.204762663
521_517.mp4,28,0.497271123
522_337.mp4,71,0.459503548
523_541.mp4,35,0.499400686
524_580.mp4,1,0
525_509.mp4,37,0.659785502
526_436.mp4,0,0
527_454.mp4,1,0
528_510.mp4,34,0.517894615
529_633.mp4,6,2.268320847
530_594.mp4,3,12.36930633
531_549.mp4,8,2.031748329
532_544.mp4,4,4.658454418
533_450.mp4,16,1.931559658
534_490.mp4,21,0.880898666
535_587.mp4,8,3.459281717
536_540.mp4,8,3.23802025
537_563.mp4,30,0.612236385
538_493.mp4,39,0.714209437
539_499.mp4,5,2.162840962
540_536.mp4,4,2.593113581
541_523.mp4,0,0
542_520.mp4,9,1.570836067
543_559.mp4,56,0.583191642
544_532.mp4,14,1.144478174
545_553.mp4,37,0.551564627
546_621.mp4,20,1.722783691
547_574.mp4,0,0
548_632.mp4,11,1.925555205
549_531.mp4,57,0.516520215
550_452.mp4,3,8.111163259
551_631.mp4,29,1.180230899
552_851.mp4,19,0.763059457
553_545.mp4,1,0
554_572.mp4,36,1.099257251
555_516.mp4,53,0.554048401
556_588.mp4,13,0.87879324
557_560.mp4,22,1.061547779
558_583.mp4,9,1.410935909
559_543.mp4,34,0.472388015
560_557.mp4,30,0.543851252
561_998.mp4,17,1.344118625
562_626.mp4,13,1.449490428
563_537.mp4,34,0.540632992
564_971.mp4,17,1.989533693
565_589.mp4,0,0
566_617.mp4,2,0.492823362
567_606.mp4,1,0
568_628.mp4,15,1.323994943
569_921.mp4,18,1.009579126
570_624.mp4,3,5.205182672
571_746.mp4,2,4.858555555
572_554.mp4,25,0.62594384
573_757.mp4,36,0.778547893
574_547.mp4,5,0.994930506
575_603.mp4,16,1.617072407
576_155.mp4,17,1.179177582
577_593.mp4,0,0
578_636.mp4,38,0.706050074
579_701.mp4,30,0.922738223
580_524.mp4,18,0.714565684
581_697.mp4,17,1.200972483
582_172.mp4,28,0.669601281
583_558.mp4,1,0
584_823.mp4,14,1.705259562
585_599.mp4,9,1.68648383
586_223.mp4,0,0
587_535.mp4,6,2.319065046
588_556.mp4,1,0
589_565.mp4,69,0.459810853
590_034.mp4,47,0.716182911
591_605.mp4,27,0.952874367
592_500.mp4,0,0
593_577.mp4,48,0.668130124
594_530.mp4,4,1.805153926
595_597.mp4,24,1.161104721
596_609.mp4,55,0.46391194
597_595.mp4,11,1.229847169
598_178.mp4,12,2.350173213
599_585.mp4,40,0.477694194
600_505.mp4,28,0.647105243
601_653.mp4,37,0.457654344
602_397.mp4,41,0.930386609
603_575.mp4,11,1.253768182
604_703.mp4,35,1.153444655
605_591.mp4,42,0.748019172
606_567.mp4,33,0.559246413
607_683.mp4,0,0
608_675.mp4,121,0.458217684
609_596.mp4,0,0
610_692.mp4,40,0.478167302
611_760.mp4,63,0.467404496
612_702.mp4,17,0.862322539
613_685.mp4,26,0.754390965
614_616.mp4,50,0.482682063
615_687.mp4,0,0
616_614.mp4,24,1.263586666
617_566.mp4,6,2.093780661
618_629.mp4,15,1.269551754
619_620.mp4,3,1.281538486
620_619.mp4,32,1.066531097
621_546.mp4,19,0.952430765
622_647.mp4,0,0
623_630.mp4,24,0.666661553
624_570.mp4,5,1.045732617
625_650.mp4,0,0
626_562.mp4,11,3.8773669
627_658.mp4,11,1.57220099
628_568.mp4,90,0.458416762
629_618.mp4,15,2.609253475
630_623.mp4,0,0
631_551.mp4,10,2.015516705
632_548.mp4,6,3.927673292
633_529.mp4,26,0.788474245
634_660.mp4,24,0.633175591
635_642.mp4,0,0
636_578.mp4,1,0
637_427.mp4,0,0
638_640.mp4,34,0.984039863
639_841.mp4,65,0.484338474
640_638.mp4,31,0.472849894
641_662.mp4,15,1.158227307
642_635.mp4,14,1.531390465
643_646.mp4,37,0.472512636
644_657.mp4,0,0
645_688.mp4,49,0.626447986
646_643.mp4,1,0
647_622.mp4,0,0
648_654.mp4,3,6.008243561
649_816.mp4,30,1.432293793
650_625.mp4,40,0.776370409
651_835.mp4,0,0
652_773.mp4,46,0.474985218
653_601.mp4,4,8.404322147
654_648.mp4,38,0.492336067
655_444.mp4,59,0.526981444
656_666.mp4,47,0.498580352
657_644.mp4,46,0.546250444
658_627.mp4,41,0.45621683
659_749.mp4,25,1.857599109
660_634.mp4,0,0
661_670.mp4,0,0
662_641.mp4,11,1.492510557
663_231.mp4,27,0.548849583
664_668.mp4,30,0.471835169
665_679.mp4,6,2.705561686
666_656.mp4,1,0
667_446.mp4,45,0.578509309
668_664.mp4,21,0.898212087
669_682.mp4,49,0.457499708
670_661.mp4,49,0.460069582
671_677.mp4,0,0
672_720.mp4,24,1.044546801
673_728.mp4,11,2.148338628
674_744.mp4,28,0.610553724
675_608.mp4,23,0.843790477
676_776.mp4,46,0.527295934
677_671.mp4,23,0.63989908
678_460.mp4,0,0
679_665.mp4,42,0.456147322
680_486.mp4,22,0.627517598
681_711.mp4,80,0.499344536
682_669.mp4,90,0.49020142
683_607.mp4,15,1.173722608
684_717.mp4,17,1.734317511
685_613.mp4,53,0.472838975
686_696.mp4,31,0.472705531
687_615.mp4,43,0.525149913
688_645.mp4,11,1.127553988
689_690.mp4,15,1.306495649
690_689.mp4,34,0.463412978
691_732.mp4,54,0.475188417
692_610.mp4,0,0
693_698.mp4,11,2.576154804
694_767.mp4,30,0.461608722
695_422.mp4,7,2.160484314
696_686.mp4,10,1.634293106
697_581.mp4,47,0.467835556
698_693.mp4,0,0
699_734.mp4,51,0.470785699
700_813.mp4,34,0.47010926
701_579.mp4,5,4.971047282
702_612.mp4,64,0.554520603
703_604.mp4,36,0.493321657
704_723.mp4,0,0
705_707.mp4,46,0.482495255
706_479.mp4,8,2.073789597
707_705.mp4,81,0.596786308
708_772.mp4,13,2.453970234
709_390.mp4,0,0
710_788.mp4,38,0.462934082
711_681.mp4,30,0.565992018
712_716.mp4,24,1.087244293
713_726.mp4,0,0
714_842.mp4,4,5.377039671
715_721.mp4,28,1.422543729
716_712.mp4,7,3.540581505
717_684.mp4,0,0
718_972.mp4,1,0
719_737.mp4,18,1.013765265
720_672.mp4,28,0.862885837
721_715.mp4,58,0.463734162
722_458.mp4,26,0.701260633
723_704.mp4,50,0.662529955
724_725.mp4,1,0
725_724.mp4,15,2.185460755
726_713.mp4,16,1.304984792
727_729.mp4,34,0.756201267
728_673.mp4,21,1.1877159
729_727.mp4,64,0.455785914
730_815.mp4,59,0.586892868
731_741.mp4,3,8.988083363
732_691.mp4,16,0.924756924
733_935.mp4,0,0
734_699.mp4,55,0.917395804
735_774.mp4,3,9.505805016
736_785.mp4,4,2.363291025
737_719.mp4,1,0
738_804.mp4,34,0.593637943
739_865.mp4,28,0.522681766
740_796.mp4,5,4.804816186
741_731.mp4,37,0.470735398
742_775.mp4,1,0
743_750.mp4,21,0.6143134
744_674.mp4,22,0.615424406
745_777.mp4,41,0.624382949
746_571.mp4,43,0.543222972
747_854.mp4,1,0
748_355.mp4,0,0
749_659.mp4,22,1.487747817
750_743.mp4,12,2.268735365
751_752.mp4,4,3.802938541
752_751.mp4,69,0.69751932
753_789.mp4,13,1.423772355
754_758.mp4,1,0
755_759.mp4,14,1.038731813
756_503.mp4,2,1.890300751
757_573.mp4,10,2.06574999
758_754.mp4,6,2.754894114
759_755.mp4,0,0
760_611.mp4,11,0.793167996
761_766.mp4,1,0
762_832.mp4,40,0.476433381
763_930.mp4,0,0
764_850.mp4,33,0.52865728
765_867.mp4,0,0
766_761.mp4,81,0.487287223
767_694.mp4,3,3.769995689
768_793.mp4,16,1.009325949
769_784.mp4,49,0.465776429
770_791.mp4,0,0
771_849.mp4,39,0.740581343
772_708.mp4,9,1.800864398
773_652.mp4,37,0.735133191
774_735.mp4,31,0.468028188
775_742.mp4,30,0.873703003
776_676.mp4,10,0.782541805
777_745.mp4,23,0.590680447
778_798.mp4,1,0
779_794.mp4,29,0.498535965
780_869.mp4,7,2.558100422
781_806.mp4,20,1.132363821
782_787.mp4,53,0.479308564
783_916.mp4,2,0.601967573
784_769.mp4,0,0
785_736.mp4,39,0.481971622
786_819.mp4,10,2.939979712
787_782.mp4,5,5.182246566
788_710.mp4,4,5.795547247
789_753.mp4,31,1.012566447
790_014.mp4,42,0.531702757
791_770.mp4,23,0.660402168
792_903.mp4,3,4.821684122
793_768.mp4,58,0.477002667
794_779.mp4,28,1.430724691
795_907.mp4,19,1.18553412
796_740.mp4,33,1.020558998
797_844.mp4,39,0.509825487
798_778.mp4,36,0.58226413
799_809.mp4,59,0.97277793
800_840.mp4,32,0.503772782
801_855.mp4,2,0.450588226
802_885.mp4,0,0
803_017.mp4,30,0.46798933
804_738.mp4,0,0
805_011.mp4,21,0.909019113
806_781.mp4,1,0
807_273.mp4,17,2.239839256
808_829.mp4,0,0
809_799.mp4,13,1.271711707
810_838.mp4,0,0
811_920.mp4,3,10.8162365
812_821.mp4,6,0.8439888
813_700.mp4,11,1.556459832
814_871.mp4,26,0.880233707
815_730.mp4,43,0.509607457
816_649.mp4,8,2.574206897
817_827.mp4,7,2.396542668
818_820.mp4,47,0.473705789
819_786.mp4,25,1.788710505
820_818.mp4,58,0.541645753
821_812.mp4,17,0.513605312
822_244.mp4,3,3.490987659
823_584.mp4,66,0.484254481
824_419.mp4,15,1.53240037
825_074.mp4,8,2.864656346
826_833.mp4,19,0.914656348
827_817.mp4,2,2.728270054
828_830.mp4,2,4.690047026
829_808.mp4,80,0.470902437
830_828.mp4,29,0.790764613
831_508.mp4,0,0
832_762.mp4,32,0.805144502
833_826.mp4,59,0.596128768
834_852.mp4,30,0.469455735
835_651.mp4,9,1.958628565
836_950.mp4,15,1.111166341
837_890.mp4,44,0.480932191
838_810.mp4,46,0.469519112
839_864.mp4,0,0
840_800.mp4,30,1.274968065
841_639.mp4,0,0
842_714.mp4,45,0.460651484
843_859.mp4,24,0.580179577
844_797.mp4,84,0.467498142
845_846.mp4,26,0.649845371
846_845.mp4,17,0.901662245
847_906.mp4,6,2.579178572
848_894.mp4,36,0.587716511
849_771.mp4,0,0
850_764.mp4,0,0
851_552.mp4,12,1.220640811
852_834.mp4,43,0.457475742
853_863.mp4,62,0.468792036
854_747.mp4,30,0.472778427
855_801.mp4,38,0.742251061
856_881.mp4,36,1.440034342
857_909.mp4,62,0.469376482
858_861.mp4,39,0.58191115
859_843.mp4,21,0.734937906
860_905.mp4,0,0
861_858.mp4,49,0.530597741
862_047.mp4,0,0
863_853.mp4,14,1.557334588
864_839.mp4,11,1.059245205
865_739.mp4,0,0
866_878.mp4,33,0.870275632
867_765.mp4,30,2.275853938
868_949.mp4,0,0
869_780.mp4,0,0
870_001.mp4,44,0.656399932
871_814.mp4,35,0.469428027
872_873.mp4,41,0.5283602
873_872.mp4,0,0
874_291.mp4,37,0.666934881
875_979.mp4,21,0.928341937
876_891.mp4,32,0.472509261
877_886.mp4,57,0.470277888
878_866.mp4,74,0.476331659
879_963.mp4,22,1.743684065
880_135.mp4,0,0
881_856.mp4,64,0.458587075
882_952.mp4,11,1.924489784
883_013.mp4,43,0.476859763
884_968.mp4,35,0.470191303
885_802.mp4,3,3.632553458
886_877.mp4,0,0
887_275.mp4,0,0
888_937.mp4,31,0.457847905
889_045.mp4,5,3.748834908
890_837.mp4,0,0
891_876.mp4,30,0.475257134
892_112.mp4,22,0.786031133
893_913.mp4,8,3.058254719
894_848.mp4,20,0.87690903
895_915.mp4,0,0
896_128.mp4,39,0.614810674
897_969.mp4,10,1.409041723
898_922.mp4,23,0.654663357
899_914.mp4,50,0.510858438
900_926.mp4,5,3.260354698
901_902.mp4,52,0.476555628
902_901.mp4,23,0.616324772
903_792.mp4,41,0.604668456
904_046.mp4,10,2.156597455
905_860.mp4,15,1.250846522
906_847.mp4,39,0.568742595
907_795.mp4,3,1.508798122
